id,class
357892,0.0
357893,2.0
357894,2.0
357895,2.0
357896,0.0
357897,2.0
357898,1.0
357899,0.0
357900,1.0
357901,0.0
357902,0.0
357903,2.0
357904,2.0
357905,2.0
357906,2.0
357907,1.0
357908,2.0
357909,2.0
357910,1.0
357911,2.0
357912,2.0
357913,2.0
357914,2.0
357915,2.0
357916,2.0
357917,2.0
357918,2.0
357919,0.0
357920,2.0
357921,2.0
357922,2.0
357923,2.0
357924,0.0
357925,0.0
357926,2.0
357927,0.0
357928,0.0
357929,0.0
357930,1.0
357931,0.0
357932,1.0
357933,2.0
357934,2.0
357935,2.0
357936,2.0
357937,0.0
357938,2.0
357939,2.0
357940,0.0
357941,0.0
357942,0.0
357943,0.0
357944,0.0
357945,2.0
357946,0.0
357947,2.0
357948,2.0
357949,0.0
357950,2.0
357951,0.0
357952,0.0
357953,0.0
357954,1.0
357955,2.0
357956,2.0
357957,1.0
357958,2.0
357959,2.0
357960,0.0
357961,0.0
357962,1.0
357963,2.0
357964,0.0
357965,0.0
357966,0.0
357967,0.0
357968,2.0
357969,0.0
357970,0.0
357971,2.0
357972,0.0
357973,2.0
357974,2.0
357975,2.0
357976,2.0
357977,2.0
357978,2.0
357979,0.0
357980,2.0
357981,2.0
357982,0.0
357983,2.0
357984,0.0
357985,1.0
357986,0.0
357987,0.0
357988,0.0
357989,2.0
357990,2.0
357991,2.0
357992,2.0
357993,2.0
357994,0.0
357995,2.0
357996,2.0
357997,2.0
357998,1.0
357999,2.0
358000,2.0
358001,0.0
358002,2.0
358003,2.0
358004,0.0
358005,0.0
358006,0.0
358007,2.0
358008,2.0
358009,0.0
358010,2.0
358011,2.0
358012,2.0
358013,1.0
358014,2.0
358015,0.0
358016,1.0
358017,0.0
358018,2.0
358019,2.0
358020,2.0
358021,2.0
358022,0.0
358023,2.0
358024,2.0
358025,2.0
358026,2.0
358027,2.0
358028,0.0
358029,2.0
358030,2.0
358031,0.0
358032,2.0
358033,2.0
358034,2.0
358035,0.0
358036,2.0
358037,2.0
358038,2.0
358039,2.0
358040,2.0
358041,0.0
358042,0.0
358043,0.0
358044,2.0
358045,0.0
358046,0.0
358047,2.0
358048,0.0
358049,2.0
358050,2.0
358051,0.0
358052,2.0
358053,1.0
358054,2.0
358055,2.0
358056,2.0
358057,2.0
358058,0.0
358059,2.0
358060,2.0
358061,0.0
358062,2.0
358063,0.0
358064,0.0
358065,2.0
358066,2.0
358067,2.0
358068,0.0
358069,0.0
358070,2.0
358071,2.0
358072,0.0
358073,2.0
358074,1.0
358075,2.0
358076,1.0
358077,0.0
358078,2.0
358079,2.0
358080,2.0
358081,1.0
358082,2.0
358083,2.0
358084,0.0
358085,0.0
358086,0.0
358087,2.0
358088,0.0
358089,2.0
358090,0.0
358091,2.0
358092,0.0
358093,2.0
358094,2.0
358095,2.0
358096,2.0
358097,1.0
358098,2.0
358099,2.0
358100,0.0
358101,1.0
358102,0.0
358103,0.0
358104,2.0
358105,0.0
358106,0.0
358107,2.0
358108,2.0
358109,0.0
358110,2.0
358111,2.0
358112,2.0
358113,2.0
358114,0.0
358115,2.0
358116,2.0
358117,1.0
358118,2.0
358119,2.0
358120,2.0
358121,2.0
358122,0.0
358123,0.0
358124,2.0
358125,0.0
358126,2.0
358127,1.0
358128,2.0
358129,2.0
358130,2.0
358131,2.0
358132,2.0
358133,2.0
358134,0.0
358135,2.0
358136,1.0
358137,0.0
358138,0.0
358139,0.0
358140,2.0
358141,1.0
358142,0.0
358143,0.0
358144,0.0
358145,2.0
358146,2.0
358147,0.0
358148,1.0
358149,0.0
358150,2.0
358151,2.0
358152,2.0
358153,0.0
358154,2.0
358155,2.0
358156,0.0
358157,0.0
358158,2.0
358159,0.0
358160,2.0
358161,2.0
358162,0.0
358163,2.0
358164,0.0
358165,2.0
358166,0.0
358167,0.0
358168,2.0
358169,2.0
358170,2.0
358171,2.0
358172,0.0
358173,2.0
358174,2.0
358175,0.0
358176,2.0
358177,0.0
358178,0.0
358179,2.0
358180,0.0
358181,2.0
358182,0.0
358183,0.0
358184,0.0
358185,2.0
358186,2.0
358187,2.0
358188,1.0
358189,2.0
358190,2.0
358191,2.0
358192,0.0
358193,2.0
358194,2.0
358195,2.0
358196,0.0
358197,2.0
358198,2.0
358199,2.0
358200,2.0
358201,0.0
358202,0.0
358203,2.0
358204,2.0
358205,2.0
358206,2.0
358207,0.0
358208,0.0
358209,0.0
358210,2.0
358211,0.0
358212,1.0
358213,0.0
358214,2.0
358215,2.0
358216,0.0
358217,2.0
358218,2.0
358219,2.0
358220,0.0
358221,0.0
358222,0.0
358223,1.0
358224,2.0
358225,2.0
358226,1.0
358227,2.0
358228,2.0
358229,2.0
358230,0.0
358231,2.0
358232,2.0
358233,2.0
358234,0.0
358235,2.0
358236,0.0
358237,0.0
358238,2.0
358239,0.0
358240,2.0
358241,0.0
358242,0.0
358243,2.0
358244,0.0
358245,1.0
358246,0.0
358247,2.0
358248,2.0
358249,2.0
358250,2.0
358251,2.0
358252,2.0
358253,2.0
358254,0.0
358255,2.0
358256,2.0
358257,0.0
358258,2.0
358259,2.0
358260,2.0
358261,0.0
358262,0.0
358263,1.0
358264,0.0
358265,2.0
358266,2.0
358267,2.0
358268,2.0
358269,0.0
358270,2.0
358271,2.0
358272,2.0
358273,2.0
358274,2.0
358275,2.0
358276,0.0
358277,2.0
358278,2.0
358279,0.0
358280,2.0
358281,2.0
358282,0.0
358283,0.0
358284,2.0
358285,2.0
358286,0.0
358287,2.0
358288,2.0
358289,0.0
358290,2.0
358291,0.0
358292,2.0
358293,0.0
358294,2.0
358295,2.0
358296,0.0
358297,0.0
358298,2.0
358299,1.0
358300,0.0
358301,0.0
358302,0.0
358303,0.0
358304,2.0
358305,0.0
358306,0.0
358307,0.0
358308,2.0
358309,0.0
358310,0.0
358311,2.0
358312,2.0
358313,2.0
358314,1.0
358315,2.0
358316,2.0
358317,2.0
358318,2.0
358319,0.0
358320,2.0
358321,0.0
358322,0.0
358323,0.0
358324,1.0
358325,2.0
358326,1.0
358327,2.0
358328,0.0
358329,0.0
358330,0.0
358331,2.0
358332,2.0
358333,1.0
358334,2.0
358335,0.0
358336,2.0
358337,2.0
358338,2.0
358339,0.0
358340,2.0
358341,2.0
358342,1.0
358343,2.0
358344,1.0
358345,2.0
358346,0.0
358347,0.0
358348,2.0
358349,2.0
358350,2.0
358351,2.0
358352,0.0
358353,0.0
358354,2.0
358355,2.0
358356,2.0
358357,2.0
358358,0.0
358359,0.0
358360,0.0
358361,0.0
358362,0.0
358363,2.0
358364,2.0
358365,1.0
358366,2.0
358367,0.0
358368,2.0
358369,2.0
358370,2.0
358371,2.0
358372,2.0
358373,2.0
358374,0.0
358375,2.0
358376,0.0
358377,2.0
358378,2.0
358379,2.0
358380,0.0
358381,2.0
358382,0.0
358383,0.0
358384,0.0
358385,2.0
358386,2.0
358387,2.0
358388,0.0
358389,2.0
358390,0.0
358391,2.0
358392,1.0
358393,2.0
358394,0.0
358395,0.0
358396,2.0
358397,2.0
358398,2.0
358399,2.0
358400,2.0
358401,0.0
358402,0.0
358403,0.0
358404,2.0
358405,0.0
358406,1.0
358407,2.0
358408,2.0
358409,1.0
358410,0.0
358411,2.0
358412,0.0
358413,0.0
358414,2.0
358415,2.0
358416,0.0
358417,2.0
358418,0.0
358419,2.0
358420,2.0
358421,0.0
358422,2.0
358423,2.0
358424,2.0
358425,0.0
358426,2.0
358427,2.0
358428,2.0
358429,0.0
358430,0.0
358431,2.0
358432,2.0
358433,2.0
358434,0.0
358435,0.0
358436,0.0
358437,2.0
358438,0.0
358439,2.0
358440,0.0
358441,0.0
358442,2.0
358443,2.0
358444,2.0
358445,0.0
358446,2.0
358447,2.0
358448,2.0
358449,0.0
358450,2.0
358451,0.0
358452,0.0
358453,0.0
358454,0.0
358455,2.0
358456,0.0
358457,2.0
358458,2.0
358459,2.0
358460,0.0
358461,2.0
358462,1.0
358463,2.0
358464,0.0
358465,2.0
358466,0.0
358467,2.0
358468,0.0
358469,0.0
358470,0.0
358471,0.0
358472,2.0
358473,2.0
358474,1.0
358475,2.0
358476,2.0
358477,1.0
358478,0.0
358479,0.0
358480,2.0
358481,2.0
358482,0.0
358483,2.0
358484,0.0
358485,0.0
358486,0.0
358487,2.0
358488,2.0
358489,0.0
358490,0.0
358491,0.0
358492,1.0
358493,0.0
358494,2.0
358495,0.0
358496,0.0
358497,0.0
358498,2.0
358499,0.0
358500,2.0
358501,2.0
358502,2.0
358503,2.0
358504,0.0
358505,2.0
358506,2.0
358507,2.0
358508,0.0
358509,2.0
358510,2.0
358511,2.0
358512,2.0
358513,0.0
358514,2.0
358515,2.0
358516,0.0
358517,2.0
358518,2.0
358519,2.0
358520,2.0
358521,0.0
358522,1.0
358523,0.0
358524,2.0
358525,0.0
358526,2.0
358527,0.0
358528,2.0
358529,0.0
358530,0.0
358531,2.0
358532,0.0
358533,2.0
358534,0.0
358535,2.0
358536,0.0
358537,0.0
358538,2.0
358539,2.0
358540,0.0
358541,0.0
358542,0.0
358543,0.0
358544,2.0
358545,0.0
358546,2.0
358547,2.0
358548,2.0
358549,0.0
358550,2.0
358551,0.0
358552,0.0
358553,0.0
358554,2.0
358555,0.0
358556,2.0
358557,0.0
358558,1.0
358559,2.0
358560,1.0
358561,2.0
358562,0.0
358563,0.0
358564,0.0
358565,0.0
358566,1.0
358567,2.0
358568,0.0
358569,2.0
358570,2.0
358571,2.0
358572,0.0
358573,2.0
358574,0.0
358575,1.0
358576,2.0
358577,0.0
358578,2.0
358579,0.0
358580,2.0
358581,0.0
358582,2.0
358583,2.0
358584,0.0
358585,0.0
358586,2.0
358587,2.0
358588,2.0
358589,2.0
358590,2.0
358591,0.0
358592,0.0
358593,2.0
358594,2.0
358595,2.0
358596,2.0
358597,2.0
358598,2.0
358599,1.0
358600,1.0
358601,0.0
358602,0.0
358603,2.0
358604,0.0
358605,2.0
358606,0.0
358607,1.0
358608,0.0
358609,2.0
358610,2.0
358611,0.0
358612,0.0
358613,2.0
358614,0.0
358615,0.0
358616,2.0
358617,2.0
358618,2.0
358619,0.0
358620,0.0
358621,2.0
358622,0.0
358623,2.0
358624,2.0
358625,0.0
358626,2.0
358627,0.0
358628,2.0
358629,2.0
358630,2.0
358631,2.0
358632,0.0
358633,2.0
358634,0.0
358635,2.0
358636,0.0
358637,2.0
358638,2.0
358639,2.0
358640,0.0
358641,0.0
358642,2.0
358643,0.0
358644,2.0
358645,0.0
358646,2.0
358647,0.0
358648,0.0
358649,0.0
358650,2.0
358651,2.0
358652,1.0
358653,0.0
358654,2.0
358655,2.0
358656,0.0
358657,1.0
358658,2.0
358659,2.0
358660,0.0
358661,2.0
358662,1.0
358663,0.0
358664,2.0
358665,2.0
358666,0.0
358667,2.0
358668,2.0
358669,2.0
358670,2.0
358671,0.0
358672,2.0
358673,0.0
358674,2.0
358675,2.0
358676,2.0
358677,2.0
358678,2.0
358679,0.0
358680,2.0
358681,2.0
358682,2.0
358683,2.0
358684,2.0
358685,0.0
358686,2.0
358687,0.0
358688,2.0
358689,2.0
358690,2.0
358691,0.0
358692,0.0
358693,2.0
358694,0.0
358695,2.0
358696,2.0
358697,1.0
358698,0.0
358699,2.0
358700,2.0
358701,0.0
358702,0.0
358703,2.0
358704,0.0
358705,2.0
358706,2.0
358707,0.0
358708,2.0
358709,0.0
358710,2.0
358711,1.0
358712,1.0
358713,2.0
358714,0.0
358715,2.0
358716,0.0
358717,2.0
358718,1.0
358719,2.0
358720,0.0
358721,0.0
358722,2.0
358723,2.0
358724,2.0
358725,0.0
358726,0.0
358727,2.0
358728,0.0
358729,2.0
358730,2.0
358731,2.0
358732,1.0
358733,2.0
358734,0.0
358735,1.0
358736,0.0
358737,2.0
358738,2.0
358739,2.0
358740,0.0
358741,1.0
358742,2.0
358743,0.0
358744,0.0
358745,2.0
358746,0.0
358747,2.0
358748,1.0
358749,2.0
358750,2.0
358751,2.0
358752,0.0
358753,0.0
358754,0.0
358755,0.0
358756,2.0
358757,2.0
358758,0.0
358759,2.0
358760,0.0
358761,2.0
358762,2.0
358763,0.0
358764,0.0
358765,2.0
358766,0.0
358767,2.0
358768,2.0
358769,2.0
358770,0.0
358771,0.0
358772,0.0
358773,2.0
358774,2.0
358775,1.0
358776,2.0
358777,2.0
358778,2.0
358779,2.0
358780,1.0
358781,2.0
358782,2.0
358783,0.0
358784,2.0
358785,1.0
358786,0.0
358787,0.0
358788,1.0
358789,2.0
358790,0.0
358791,0.0
358792,2.0
358793,1.0
358794,2.0
358795,2.0
358796,2.0
358797,0.0
358798,1.0
358799,2.0
358800,2.0
358801,2.0
358802,2.0
358803,2.0
358804,0.0
358805,2.0
358806,1.0
358807,0.0
358808,0.0
358809,2.0
358810,2.0
358811,0.0
358812,2.0
358813,2.0
358814,0.0
358815,0.0
358816,2.0
358817,2.0
358818,2.0
358819,2.0
358820,2.0
358821,2.0
358822,0.0
358823,2.0
358824,2.0
358825,2.0
358826,2.0
358827,2.0
358828,2.0
358829,2.0
358830,2.0
358831,2.0
358832,0.0
358833,2.0
358834,1.0
358835,2.0
358836,2.0
358837,0.0
358838,0.0
358839,2.0
358840,0.0
358841,2.0
358842,2.0
358843,0.0
358844,2.0
358845,0.0
358846,0.0
358847,0.0
358848,2.0
358849,1.0
358850,2.0
358851,0.0
358852,0.0
358853,2.0
358854,0.0
358855,2.0
358856,2.0
358857,2.0
358858,1.0
358859,0.0
358860,2.0
358861,2.0
358862,2.0
358863,2.0
358864,2.0
358865,2.0
358866,1.0
358867,2.0
358868,0.0
358869,0.0
358870,2.0
358871,1.0
358872,1.0
358873,0.0
358874,2.0
358875,2.0
358876,2.0
358877,1.0
358878,2.0
358879,0.0
358880,2.0
358881,2.0
358882,2.0
358883,0.0
358884,0.0
358885,2.0
358886,0.0
358887,0.0
358888,0.0
358889,2.0
358890,0.0
358891,0.0
358892,2.0
358893,0.0
358894,2.0
358895,2.0
358896,2.0
358897,2.0
358898,2.0
358899,0.0
358900,0.0
358901,2.0
358902,2.0
358903,2.0
358904,0.0
358905,2.0
358906,2.0
358907,2.0
358908,2.0
358909,2.0
358910,1.0
358911,0.0
358912,2.0
358913,0.0
358914,0.0
358915,2.0
358916,2.0
358917,0.0
358918,2.0
358919,0.0
358920,2.0
358921,2.0
358922,2.0
358923,0.0
358924,1.0
358925,0.0
358926,0.0
358927,0.0
358928,2.0
358929,2.0
358930,1.0
358931,0.0
358932,0.0
358933,0.0
358934,2.0
358935,0.0
358936,0.0
358937,2.0
358938,0.0
358939,2.0
358940,2.0
358941,2.0
358942,0.0
358943,0.0
358944,2.0
358945,2.0
358946,2.0
358947,2.0
358948,0.0
358949,1.0
358950,0.0
358951,0.0
358952,0.0
358953,2.0
358954,2.0
358955,0.0
358956,2.0
358957,2.0
358958,1.0
358959,2.0
358960,2.0
358961,0.0
358962,2.0
358963,2.0
358964,2.0
358965,1.0
358966,2.0
358967,2.0
358968,2.0
358969,2.0
358970,2.0
358971,2.0
358972,2.0
358973,2.0
358974,1.0
358975,1.0
358976,2.0
358977,2.0
358978,2.0
358979,0.0
358980,0.0
358981,0.0
358982,2.0
358983,2.0
358984,2.0
358985,0.0
358986,0.0
358987,0.0
358988,1.0
358989,0.0
358990,0.0
358991,1.0
358992,1.0
358993,2.0
358994,0.0
358995,2.0
358996,2.0
358997,0.0
358998,2.0
358999,2.0
359000,2.0
359001,0.0
359002,1.0
359003,0.0
359004,0.0
359005,2.0
359006,2.0
359007,2.0
359008,0.0
359009,2.0
359010,2.0
359011,2.0
359012,0.0
359013,0.0
359014,2.0
359015,0.0
359016,0.0
359017,2.0
359018,2.0
359019,0.0
359020,2.0
359021,0.0
359022,2.0
359023,2.0
359024,0.0
359025,2.0
359026,2.0
359027,2.0
359028,0.0
359029,0.0
359030,2.0
359031,0.0
359032,2.0
359033,2.0
359034,2.0
359035,1.0
359036,0.0
359037,2.0
359038,0.0
359039,0.0
359040,0.0
359041,0.0
359042,0.0
359043,0.0
359044,0.0
359045,2.0
359046,2.0
359047,2.0
359048,2.0
359049,2.0
359050,0.0
359051,2.0
359052,0.0
359053,2.0
359054,2.0
359055,1.0
359056,0.0
359057,0.0
359058,2.0
359059,2.0
359060,0.0
359061,2.0
359062,2.0
359063,2.0
359064,2.0
359065,2.0
359066,1.0
359067,0.0
359068,0.0
359069,0.0
359070,2.0
359071,2.0
359072,0.0
359073,2.0
359074,1.0
359075,2.0
359076,2.0
359077,2.0
359078,2.0
359079,2.0
359080,0.0
359081,0.0
359082,2.0
359083,1.0
359084,2.0
359085,0.0
359086,0.0
359087,2.0
359088,2.0
359089,2.0
359090,2.0
359091,2.0
359092,2.0
359093,2.0
359094,0.0
359095,2.0
359096,2.0
359097,0.0
359098,1.0
359099,0.0
359100,0.0
359101,2.0
359102,2.0
359103,1.0
359104,2.0
359105,2.0
359106,2.0
359107,0.0
359108,2.0
359109,2.0
359110,2.0
359111,1.0
359112,2.0
359113,0.0
359114,0.0
359115,2.0
359116,0.0
359117,0.0
359118,0.0
359119,1.0
359120,0.0
359121,0.0
359122,0.0
359123,2.0
359124,0.0
359125,0.0
359126,2.0
359127,0.0
359128,0.0
359129,0.0
359130,2.0
359131,0.0
359132,0.0
359133,2.0
359134,2.0
359135,0.0
359136,0.0
359137,2.0
359138,0.0
359139,2.0
359140,2.0
359141,0.0
359142,0.0
359143,2.0
359144,0.0
359145,0.0
359146,0.0
359147,2.0
359148,0.0
359149,0.0
359150,2.0
359151,1.0
359152,1.0
359153,2.0
359154,1.0
359155,2.0
359156,2.0
359157,2.0
359158,1.0
359159,2.0
359160,0.0
359161,2.0
359162,2.0
359163,1.0
359164,2.0
359165,0.0
359166,2.0
359167,2.0
359168,0.0
359169,0.0
359170,0.0
359171,1.0
359172,2.0
359173,0.0
359174,0.0
359175,2.0
359176,2.0
359177,0.0
359178,2.0
359179,2.0
359180,0.0
359181,2.0
359182,2.0
359183,0.0
359184,0.0
359185,2.0
359186,0.0
359187,2.0
359188,1.0
359189,0.0
359190,2.0
359191,1.0
359192,2.0
359193,0.0
359194,0.0
359195,0.0
359196,2.0
359197,2.0
359198,0.0
359199,0.0
359200,2.0
359201,2.0
359202,0.0
359203,2.0
359204,0.0
359205,0.0
359206,2.0
359207,0.0
359208,0.0
359209,2.0
359210,2.0
359211,0.0
359212,0.0
359213,2.0
359214,2.0
359215,2.0
359216,2.0
359217,2.0
359218,0.0
359219,2.0
359220,2.0
359221,2.0
359222,2.0
359223,2.0
359224,2.0
359225,1.0
359226,0.0
359227,0.0
359228,2.0
359229,0.0
359230,0.0
359231,2.0
359232,0.0
359233,0.0
359234,0.0
359235,0.0
359236,0.0
359237,2.0
359238,2.0
359239,2.0
359240,2.0
359241,2.0
359242,2.0
359243,0.0
359244,0.0
359245,0.0
359246,0.0
359247,2.0
359248,2.0
359249,0.0
359250,0.0
359251,0.0
359252,2.0
359253,0.0
359254,0.0
359255,2.0
359256,0.0
359257,2.0
359258,2.0
359259,0.0
359260,2.0
359261,0.0
359262,0.0
359263,2.0
359264,2.0
359265,2.0
359266,2.0
359267,1.0
359268,0.0
359269,0.0
359270,2.0
359271,0.0
359272,1.0
359273,0.0
359274,0.0
359275,2.0
359276,2.0
359277,0.0
359278,1.0
359279,0.0
359280,2.0
359281,2.0
359282,0.0
359283,2.0
359284,0.0
359285,2.0
359286,2.0
359287,0.0
359288,2.0
359289,0.0
359290,0.0
359291,2.0
359292,2.0
359293,0.0
359294,2.0
359295,0.0
359296,0.0
359297,2.0
359298,0.0
359299,2.0
359300,2.0
359301,2.0
359302,0.0
359303,0.0
359304,0.0
359305,0.0
359306,0.0
359307,1.0
359308,0.0
359309,0.0
359310,0.0
359311,2.0
359312,2.0
359313,1.0
359314,2.0
359315,2.0
359316,2.0
359317,2.0
359318,2.0
359319,2.0
359320,2.0
359321,1.0
359322,2.0
359323,2.0
359324,2.0
359325,2.0
359326,0.0
359327,1.0
359328,0.0
359329,1.0
359330,2.0
359331,1.0
359332,2.0
359333,2.0
359334,0.0
359335,1.0
359336,0.0
359337,0.0
359338,1.0
359339,2.0
359340,0.0
359341,0.0
359342,2.0
359343,0.0
359344,2.0
359345,2.0
359346,0.0
359347,2.0
359348,0.0
359349,0.0
359350,2.0
359351,2.0
359352,2.0
359353,0.0
359354,1.0
359355,1.0
359356,2.0
359357,2.0
359358,0.0
359359,2.0
359360,0.0
359361,0.0
359362,0.0
359363,0.0
359364,0.0
359365,2.0
359366,2.0
359367,0.0
359368,2.0
359369,2.0
359370,2.0
359371,0.0
359372,0.0
359373,0.0
359374,0.0
359375,2.0
359376,0.0
359377,2.0
359378,2.0
359379,2.0
359380,1.0
359381,2.0
359382,2.0
359383,2.0
359384,0.0
359385,2.0
359386,0.0
359387,2.0
359388,0.0
359389,2.0
359390,2.0
359391,0.0
359392,2.0
359393,2.0
359394,2.0
359395,1.0
359396,2.0
359397,2.0
359398,0.0
359399,2.0
359400,2.0
359401,2.0
359402,0.0
359403,2.0
359404,0.0
359405,0.0
359406,0.0
359407,0.0
359408,2.0
359409,2.0
359410,2.0
359411,2.0
359412,0.0
359413,2.0
359414,0.0
359415,2.0
359416,2.0
359417,1.0
359418,0.0
359419,2.0
359420,2.0
359421,2.0
359422,2.0
359423,2.0
359424,0.0
359425,2.0
359426,0.0
359427,2.0
359428,1.0
359429,2.0
359430,0.0
359431,2.0
359432,2.0
359433,1.0
359434,2.0
359435,1.0
359436,2.0
359437,2.0
359438,0.0
359439,2.0
359440,2.0
359441,0.0
359442,2.0
359443,2.0
359444,0.0
359445,2.0
359446,2.0
359447,0.0
359448,2.0
359449,2.0
359450,0.0
359451,0.0
359452,2.0
359453,2.0
359454,2.0
359455,0.0
359456,0.0
359457,0.0
359458,0.0
359459,0.0
359460,2.0
359461,1.0
359462,0.0
359463,0.0
359464,2.0
359465,2.0
359466,2.0
359467,2.0
359468,2.0
359469,0.0
359470,0.0
359471,1.0
359472,2.0
359473,0.0
359474,2.0
359475,0.0
359476,0.0
359477,2.0
359478,0.0
359479,2.0
359480,2.0
359481,2.0
359482,0.0
359483,0.0
359484,0.0
359485,0.0
359486,0.0
359487,0.0
359488,1.0
359489,0.0
359490,0.0
359491,0.0
359492,0.0
359493,2.0
359494,2.0
359495,0.0
359496,2.0
359497,0.0
359498,0.0
359499,0.0
359500,0.0
359501,2.0
359502,2.0
359503,2.0
359504,2.0
359505,2.0
359506,2.0
359507,2.0
359508,2.0
359509,2.0
359510,2.0
359511,0.0
359512,2.0
359513,1.0
359514,2.0
359515,0.0
359516,2.0
359517,0.0
359518,0.0
359519,0.0
359520,2.0
359521,2.0
359522,2.0
359523,1.0
359524,0.0
359525,2.0
359526,2.0
359527,0.0
359528,2.0
359529,0.0
359530,2.0
359531,0.0
359532,0.0
359533,2.0
359534,2.0
359535,1.0
359536,0.0
359537,0.0
359538,2.0
359539,0.0
359540,0.0
359541,1.0
359542,2.0
359543,0.0
359544,1.0
359545,0.0
359546,2.0
359547,2.0
359548,2.0
359549,0.0
359550,2.0
359551,2.0
359552,2.0
359553,2.0
359554,1.0
359555,0.0
359556,1.0
359557,2.0
359558,2.0
359559,0.0
359560,0.0
359561,1.0
359562,2.0
359563,0.0
359564,1.0
359565,0.0
359566,2.0
359567,0.0
359568,0.0
359569,0.0
359570,2.0
359571,0.0
359572,0.0
359573,2.0
359574,2.0
359575,0.0
359576,1.0
359577,0.0
359578,0.0
359579,2.0
359580,2.0
359581,2.0
359582,0.0
359583,2.0
359584,0.0
359585,2.0
359586,0.0
359587,0.0
359588,2.0
359589,1.0
359590,1.0
359591,2.0
359592,2.0
359593,2.0
359594,2.0
359595,2.0
359596,0.0
359597,2.0
359598,0.0
359599,0.0
359600,2.0
359601,2.0
359602,2.0
359603,0.0
359604,0.0
359605,2.0
359606,2.0
359607,2.0
359608,0.0
359609,2.0
359610,0.0
359611,0.0
359612,1.0
359613,0.0
359614,0.0
359615,0.0
359616,0.0
359617,2.0
359618,2.0
359619,2.0
359620,2.0
359621,0.0
359622,2.0
359623,2.0
359624,2.0
359625,2.0
359626,0.0
359627,1.0
359628,2.0
359629,0.0
359630,2.0
359631,2.0
359632,2.0
359633,2.0
359634,0.0
359635,1.0
359636,0.0
359637,2.0
359638,2.0
359639,2.0
359640,2.0
359641,2.0
359642,0.0
359643,0.0
359644,2.0
359645,0.0
359646,2.0
359647,1.0
359648,0.0
359649,0.0
359650,0.0
359651,2.0
359652,2.0
359653,2.0
359654,2.0
359655,0.0
359656,2.0
359657,2.0
359658,2.0
359659,2.0
359660,0.0
359661,1.0
359662,2.0
359663,0.0
359664,2.0
359665,2.0
359666,1.0
359667,2.0
359668,2.0
359669,0.0
359670,2.0
359671,2.0
359672,2.0
359673,0.0
359674,0.0
359675,0.0
359676,2.0
359677,2.0
359678,2.0
359679,2.0
359680,0.0
359681,0.0
359682,2.0
359683,2.0
359684,0.0
359685,0.0
359686,1.0
359687,2.0
359688,2.0
359689,2.0
359690,2.0
359691,2.0
359692,2.0
359693,0.0
359694,1.0
359695,0.0
359696,1.0
359697,0.0
359698,0.0
359699,2.0
359700,2.0
359701,2.0
359702,2.0
359703,0.0
359704,2.0
359705,2.0
359706,2.0
359707,2.0
359708,2.0
359709,2.0
359710,2.0
359711,0.0
359712,2.0
359713,0.0
359714,2.0
359715,0.0
359716,2.0
359717,0.0
359718,2.0
359719,0.0
359720,2.0
359721,1.0
359722,2.0
359723,2.0
359724,2.0
359725,2.0
359726,2.0
359727,2.0
359728,0.0
359729,2.0
359730,1.0
359731,2.0
359732,0.0
359733,2.0
359734,2.0
359735,2.0
359736,2.0
359737,2.0
359738,1.0
359739,2.0
359740,2.0
359741,0.0
359742,1.0
359743,2.0
359744,0.0
359745,2.0
359746,1.0
359747,2.0
359748,2.0
359749,2.0
359750,0.0
359751,0.0
359752,2.0
359753,2.0
359754,2.0
359755,2.0
359756,2.0
359757,0.0
359758,0.0
359759,0.0
359760,2.0
359761,0.0
359762,0.0
359763,2.0
359764,2.0
359765,2.0
359766,0.0
359767,0.0
359768,2.0
359769,0.0
359770,2.0
359771,2.0
359772,2.0
359773,2.0
359774,2.0
359775,2.0
359776,2.0
359777,0.0
359778,2.0
359779,2.0
359780,2.0
359781,0.0
359782,2.0
359783,2.0
359784,0.0
359785,2.0
359786,2.0
359787,2.0
359788,2.0
359789,0.0
359790,2.0
359791,2.0
359792,2.0
359793,0.0
359794,0.0
359795,2.0
359796,2.0
359797,2.0
359798,0.0
359799,0.0
359800,0.0
359801,1.0
359802,0.0
359803,2.0
359804,0.0
359805,2.0
359806,0.0
359807,2.0
359808,1.0
359809,2.0
359810,1.0
359811,2.0
359812,2.0
359813,2.0
359814,0.0
359815,2.0
359816,2.0
359817,0.0
359818,0.0
359819,1.0
359820,1.0
359821,0.0
359822,0.0
359823,0.0
359824,2.0
359825,2.0
359826,0.0
359827,0.0
359828,0.0
359829,0.0
359830,0.0
359831,0.0
359832,2.0
359833,2.0
359834,0.0
359835,2.0
359836,2.0
359837,1.0
359838,2.0
359839,1.0
359840,0.0
359841,1.0
359842,1.0
359843,0.0
359844,2.0
359845,2.0
359846,0.0
359847,0.0
359848,0.0
359849,1.0
359850,1.0
359851,0.0
359852,0.0
359853,0.0
359854,2.0
359855,2.0
359856,2.0
359857,2.0
359858,2.0
359859,0.0
359860,2.0
359861,2.0
359862,2.0
359863,2.0
359864,2.0
359865,0.0
359866,2.0
359867,2.0
359868,0.0
359869,0.0
359870,2.0
359871,0.0
359872,1.0
359873,1.0
359874,2.0
359875,2.0
359876,2.0
359877,0.0
359878,0.0
359879,2.0
359880,0.0
359881,0.0
359882,0.0
359883,2.0
359884,1.0
359885,2.0
359886,0.0
359887,2.0
359888,2.0
359889,2.0
359890,0.0
